metric,channel,center,band_lo,band_hi,n,n_low,n_high,n_ratings,r,p_pearson,cohens_d,logit_beta,p_logit_cluster
nrs,ONE_THREE_RIGHT,78.5,76.0,81.0,73,29,34,39,-0.09552368996586715,0.4214496471531478,-0.21387893,-0.40192064998506355,0.3567002966441878
nrs,ONE_THREE_RIGHT,79.5,77.0,82.0,73,29,34,39,-0.030847117509998346,0.795580790577145,-0.15027328,-0.2594780264405611,0.5544509561352476
nrs,ONE_THREE_RIGHT,80.5,78.0,83.0,73,29,34,39,-0.023956973470255244,0.8405543631270309,-0.14785032,-0.2441017155458684,0.6303608354260475
nrs,ONE_THREE_RIGHT,81.5,79.0,84.0,73,29,34,39,-0.009873752112512117,0.9339252396460824,-0.14241436,-0.25277609067820817,0.6214955555590849
nrs,ONE_THREE_RIGHT,82.5,80.0,85.0,73,29,34,39,0.05530707980055348,0.6421148823128208,-0.050153933,-0.09765710995404937,0.8693283025551639
nrs,ONE_THREE_RIGHT,83.5,81.0,86.0,73,29,34,39,0.06111357903010145,0.6075156826996682,-0.013506281,-0.024246174869057734,0.9640393985646384
nrs,ONE_THREE_RIGHT,84.5,82.0,87.0,73,29,34,39,0.04387353275052989,0.7124532904257909,0.021362148,0.041395851478945186,0.9445503904180452
nrs,ONE_THREE_RIGHT,85.5,83.0,88.0,73,29,34,39,-0.09841557345345353,0.4074646568779378,-0.20880158,-0.41918028884265857,0.419046882920433
nrs,ONE_THREE_RIGHT,86.5,84.0,89.0,73,29,34,39,-0.09584245638684444,0.41989473368406594,-0.18121193,-0.3791649112357395,0.5447578630016827
nrs,ONE_THREE_RIGHT,87.5,85.0,90.0,73,29,34,39,-0.12076629180856145,0.30879708662757976,-0.17273183,-0.33520594580211416,0.5881827125807993
nrs,ONE_THREE_RIGHT,88.5,86.0,91.0,73,29,34,39,-0.21898200294957337,0.06269460187498116,-0.34726468,-0.6590647500679679,0.36095356428880776
nrs,ONE_THREE_RIGHT,89.5,87.0,92.0,73,29,34,39,-0.14130215011713607,0.23308778642158962,-0.21389347,-0.37328356331704465,0.5384245272504774
nrs,ONE_THREE_RIGHT,90.5,88.0,93.0,73,29,34,39,-0.06544824126054843,0.5822309707369294,-0.051874373,-0.094476770094843,0.8703722555313366
nrs,ONE_THREE_RIGHT,91.5,89.0,94.0,73,29,34,39,-0.10406907637950143,0.38092010852833996,-0.085025206,-0.1583717449084933,0.7784526847363091
nrs,ONE_THREE_RIGHT,92.5,90.0,95.0,73,29,34,39,-0.16325916679132027,0.16755875264700731,-0.24880749,-0.4415799602406261,0.363559000591286
nrs,ONE_THREE_RIGHT,93.5,91.0,96.0,73,29,34,39,-0.016576570016664103,0.8892958242233958,0.052890483,0.0974269969757644,0.8353710656743091
nrs,ONE_THREE_RIGHT,94.5,92.0,97.0,73,29,34,39,-0.15118614368555588,0.2016751903709778,-0.23783088,-0.48452035158980183,0.3438611250172102
nrs,ONE_THREE_RIGHT,95.5,93.0,98.0,73,29,34,39,-0.12336232040974815,0.2984355225496969,-0.25304425,-0.526766281664969,0.28795268170187394
nrs,ONE_THREE_RIGHT,96.5,94.0,99.0,73,29,34,39,-0.1572252788019901,0.18403719719173586,-0.28480572,-0.5818263040891903,0.26289312746730376
nrs,ONE_THREE_RIGHT,97.5,95.0,100.0,73,29,34,39,-0.12172298954809407,0.3049518463181642,-0.120193206,-0.25295506596635425,0.6628137298522401
nrs,ONE_THREE_RIGHT,98.5,96.0,101.0,73,29,34,39,-0.13548330986391902,0.2530928739792526,-0.17274295,-0.3237387075623059,0.5143783289510281
nrs,ZERO_THREE_LEFT,6.5,4.0,9.0,86,29,40,41,-0.28438920325161354,0.007960042549686993,-0.36017716,-0.5872197947734171,0.235891645256893
nrs,ZERO_THREE_LEFT,7.5,5.0,10.0,86,29,40,41,-0.18614195875916542,0.08616539489329152,-0.09046473,-0.13171549991742693,0.7771344217666011
nrs,ZERO_THREE_LEFT,8.5,6.0,11.0,86,29,40,41,-0.1240725423774555,0.25504998334346685,0.031819493,0.047624449688797796,0.928775979506486
nrs,ZERO_THREE_LEFT,9.5,7.0,12.0,86,29,40,41,-0.09839089361841655,0.36744090327496814,0.1079341,0.15848159525696315,0.769035651336216
nrs,ZERO_THREE_LEFT,10.5,8.0,13.0,86,29,40,41,-0.10579571816429643,0.3323073927178577,0.09373813,0.13878157782137437,0.8016955480785019
nrs,ZERO_THREE_LEFT,11.5,9.0,14.0,86,29,40,41,-0.05885403124003983,0.590390516483528,0.15234807,0.22566053154857027,0.6733335912490356
nrs,ZERO_THREE_LEFT,12.5,10.0,15.0,86,29,40,41,-0.037612631720683534,0.7309795384754085,0.13427837,0.21488019295853084,0.6963441382402579
nrs,ZERO_THREE_LEFT,13.5,11.0,16.0,86,29,40,41,-0.04573032538524013,0.6758748951197423,0.07019932,0.10950736542573065,0.8368251014411168
nrs,ZERO_THREE_LEFT,14.5,12.0,17.0,86,29,40,41,-0.026438458290397218,0.8090632554531002,0.038975585,0.06424615399709298,0.9079890002709378
nrs,ZERO_THREE_LEFT,15.5,13.0,18.0,86,29,40,41,0.01948369201760216,0.8586780187099593,0.09060456,0.1503734315368523,0.778502921916243
nrs,ZERO_THREE_LEFT,16.5,14.0,19.0,86,29,40,41,-0.01065162999662775,0.9224592049908147,0.07026513,0.11887922116634776,0.8239347657346442
nrs,ZERO_THREE_LEFT,17.5,15.0,20.0,86,29,40,41,-0.02748777180430499,0.8016374934788737,0.06759383,0.1104165914181466,0.828642916393617
nrs,ZERO_THREE_LEFT,18.5,16.0,21.0,86,29,40,41,0.03140193067606097,0.7740977482045003,0.181262,0.2962867774480656,0.5341682378643355
nrs,ZERO_THREE_LEFT,19.5,17.0,22.0,86,29,40,41,0.09367532567992859,0.39095546000300363,0.33089203,0.5669865816743569,0.2536458300853589
nrs,ZERO_THREE_LEFT,20.5,18.0,23.0,86,29,40,41,0.10898303914510572,0.3178639560393842,0.36283627,0.6222274919155925,0.21311900935535188
nrs,ZERO_THREE_LEFT,21.5,19.0,24.0,86,29,40,41,0.22203025871441764,0.039916192569188054,0.56884295,0.9312290295000825,0.0363536462803112
nrs,ZERO_THREE_LEFT,22.5,20.0,25.0,86,29,40,41,0.27653783804207166,0.009953155634222863,0.6448743,1.0255696877471976,0.011054760417061606
nrs,ZERO_THREE_LEFT,23.5,21.0,26.0,86,29,40,41,0.273441318910534,0.010851892472534501,0.6494626,1.0690594939326028,0.016057246026505448
nrs,ZERO_THREE_LEFT,24.5,22.0,27.0,86,29,40,41,0.28926600957367454,0.006906940214121856,0.64094806,1.0312134264808466,0.022397957921958384
nrs,ZERO_THREE_LEFT,25.5,23.0,28.0,86,29,40,41,0.25655698022585405,0.01710449105749876,0.5670674,0.8641995190605938,0.05209581230492864
nrs,ZERO_THREE_LEFT,26.5,24.0,29.0,86,29,40,41,0.2044066701128497,0.05904796951464109,0.4036545,0.646016504142261,0.19708188377135505
nrs,ZERO_THREE_LEFT,27.5,25.0,30.0,86,29,40,41,0.13738435520983233,0.20716558644643054,0.28553304,0.5302178767639231,0.40119458622756055
nrs,ZERO_THREE_LEFT,28.5,26.0,31.0,86,29,40,41,0.13231193378636932,0.22459389177372235,0.25704038,0.48049802989256224,0.4280981763611871
nrs,ZERO_THREE_LEFT,29.5,27.0,32.0,86,29,40,41,0.06421711005058654,0.5569233743789633,0.14085619,0.26947165108539956,0.6131389953370218
nrs,ZERO_THREE_LEFT,30.5,28.0,33.0,86,29,40,41,-0.021935233222856333,0.8411157978739588,-0.058302492,-0.1276182380418625,0.8441654962203157
nrs,ZERO_THREE_LEFT,31.5,29.0,34.0,86,29,40,41,-0.07495254665216478,0.4927913908436857,-0.18550658,-0.433270234835478,0.5306200827848229
nrs,ZERO_THREE_LEFT,32.5,30.0,35.0,86,29,40,41,-0.10547108201255913,0.3338014926938703,-0.2684108,-0.6076394448588135,0.37480785959367713
nrs,ZERO_THREE_LEFT,33.5,31.0,36.0,86,29,40,41,-0.20714043272279123,0.05566583074942424,-0.52014124,-1.1549251820247013,0.10060182316591391
nrs,ZERO_THREE_LEFT,34.5,32.0,37.0,86,29,40,41,-0.23281874986102874,0.030988804992070573,-0.5488048,-1.1600830432846745,0.06762497229398891
nrs,ZERO_THREE_LEFT,35.5,33.0,38.0,86,29,40,41,-0.21027779021915996,0.05198142066709132,-0.45349294,-0.9810161901841005,0.12813380116328318
nrs,ZERO_THREE_LEFT,36.5,34.0,39.0,86,29,40,41,-0.24693278430650042,0.02190166050028315,-0.5317195,-1.1967855257637183,0.0757186134807997
nrs,ZERO_THREE_LEFT,37.5,35.0,40.0,86,29,40,41,-0.15401504581058137,0.15682239234181972,-0.28814676,-0.5627615378923178,0.34857911076300707
nrs,ZERO_THREE_LEFT,38.5,36.0,41.0,86,29,40,41,-0.11274281607451303,0.3013539952195908,-0.2073215,-0.39638574598095455,0.4748787879957437
nrs,ZERO_THREE_LEFT,39.5,37.0,42.0,86,29,40,41,-0.13890682453984277,0.2021278139553997,-0.2805811,-0.5874237421349285,0.41184835679413967
nrs,ZERO_THREE_LEFT,40.5,38.0,43.0,86,29,40,41,-0.19406513281723617,0.07338737190205712,-0.46911195,-1.0461391755066918,0.18525561500139487
nrs,ZERO_THREE_LEFT,41.5,39.0,44.0,86,29,40,41,-0.20758928820062794,0.055125971517775624,-0.46680206,-1.0121294429138836,0.20958877060687664
nrs,ZERO_THREE_LEFT,42.5,40.0,45.0,86,29,40,41,-0.3093998988930616,0.00374644751395031,-0.6733937,-1.4434366840714765,0.06034133607229046
nrs,ZERO_THREE_LEFT,43.5,41.0,46.0,86,29,40,41,-0.3507089875754428,0.0009310782382231633,-0.7011141,-1.40486322701712,0.08034559432453572
nrs,ZERO_THREE_LEFT,44.5,42.0,47.0,86,29,40,41,-0.3908198118881144,0.00019891187306358068,-0.7810928,-1.5673281738624396,0.05525112933621657
nrs,ZERO_THREE_LEFT,45.5,43.0,48.0,86,29,40,41,-0.37270046997768047,0.00040942547912271,-0.72656935,-1.3817749033207631,0.12044102447931981
nrs,ZERO_THREE_LEFT,46.5,44.0,49.0,86,29,40,41,-0.3652281685439328,0.0005448326508925334,-0.7109237,-1.3574360136169283,0.07675353852994875
nrs,ZERO_THREE_LEFT,47.5,45.0,50.0,86,29,40,41,-0.3923351192596714,0.0001869013474790384,-0.77361333,-1.6013139805812842,0.06870494206423666
nrs,ZERO_THREE_LEFT,48.5,46.0,51.0,86,29,40,41,-0.40451126305851787,0.00011206871570596801,-0.85409176,-1.7828849663393933,0.02703863842350713
nrs,ZERO_THREE_LEFT,49.5,47.0,52.0,86,29,40,41,-0.39962138437525446,0.0001379496537297987,-0.8586348,-1.8508155415555911,0.016743381884736952
nrs,ZERO_THREE_LEFT,50.5,48.0,53.0,86,29,40,41,-0.4394138566498512,2.3086900316629715e-05,-0.91959345,-2.0890601792152887,0.007989239011116893
nrs,ZERO_THREE_LEFT,51.5,49.0,54.0,86,29,40,41,-0.4547049374114973,1.0920286291644234e-05,-0.98371327,-2.2433671814764127,0.00829187187685464
nrs,ZERO_THREE_LEFT,52.5,50.0,55.0,86,29,40,41,-0.46673647796067097,5.904820318367059e-06,-1.0158516,-2.449964072609019,0.008433237690051939
nrs,ZERO_THREE_LEFT,53.5,51.0,56.0,86,29,40,41,-0.499563915499244,9.750361994006653e-07,-1.1576667,-2.789785520773182,0.003476851946841481
nrs,ZERO_THREE_LEFT,54.5,52.0,57.0,86,29,40,41,-0.5007648002366488,9.095770335345898e-07,-1.2274072,-2.870992942194787,0.010039752334353114
nrs,ZERO_THREE_LEFT,55.5,53.0,58.0,86,29,40,41,-0.4829732046419407,2.480005704559837e-06,-1.1258626,-2.4352201253586125,0.012787201833780506
nrs,ZERO_THREE_LEFT,56.5,54.0,59.0,86,29,40,41,-0.48696115617198665,1.9903541685276154e-06,-1.1531092,-2.4964119900456576,0.018394060817862327
nrs,ZERO_THREE_LEFT,57.5,55.0,60.0,86,29,40,41,-0.47386643157301245,4.056332628998863e-06,-1.1881511,-2.667193171076997,0.020754618329703847
nrs,ZERO_THREE_LEFT,58.5,56.0,61.0,86,29,40,41,-0.4376125642960122,2.5156413740835826e-05,-1.0169592,-2.5643977483455433,0.04049222491985989
nrs,ZERO_THREE_LEFT,59.5,57.0,62.0,86,29,40,41,-0.4038555841206185,0.00011525645605763428,-0.9533031,-2.702736449725029,0.017111198665257597
nrs,ZERO_THREE_LEFT,60.5,58.0,63.0,86,29,40,41,-0.37350417036322325,0.0003968716340880294,-1.0313189,-3.2710774105794633,0.009973880942437001
nrs,ZERO_THREE_LEFT,61.5,59.0,64.0,86,29,40,41,-0.35971791627844646,0.0006696915598730248,-0.9321638,-3.3386281418646226,0.016659494951257965
nrs,ZERO_THREE_LEFT,62.5,60.0,65.0,86,29,40,41,-0.3843684647375586,0.00025844596271350803,-0.97329885,-3.028099746869452,0.005077503865704736
nrs,ZERO_THREE_LEFT,63.5,61.0,66.0,86,29,40,41,-0.385006474620283,0.0002519000212468535,-0.9442422,-2.476480402056005,0.009387524669736054
nrs,ZERO_THREE_LEFT,64.5,62.0,67.0,86,29,40,41,-0.4003236507151334,0.00013392045948731603,-1.0162134,-2.7482497441322806,0.0059389329380227255
nrs,ZERO_THREE_LEFT,65.5,63.0,68.0,86,29,40,41,-0.3964650389658097,0.0001574813985922341,-0.94301325,-2.409641245675693,0.015419675347696926
nrs,ZERO_THREE_LEFT,66.5,64.0,69.0,86,29,40,41,-0.4389191281785534,2.363885944731556e-05,-1.0613359,-2.7059203039766233,0.011586408649069173
nrs,ZERO_THREE_LEFT,67.5,65.0,70.0,86,29,40,41,-0.4333775742374148,3.072402182161645e-05,-1.0362443,-2.614570723698608,0.018566282995786366
nrs,ZERO_THREE_LEFT,68.5,66.0,71.0,86,29,40,41,-0.4666188576435645,5.941092401726854e-06,-1.0608906,-2.8117515451495763,0.008940700647958674
nrs,ZERO_THREE_LEFT,69.5,67.0,72.0,86,29,40,41,-0.4367112211455823,2.6255826314293796e-05,-0.90832,-2.093146022364,0.007150978220396835
nrs,ZERO_THREE_LEFT,70.5,68.0,73.0,86,29,40,41,-0.4630695820312615,7.1393960135079695e-06,-0.9459368,-1.9614744928296903,0.0029153661638972187
nrs,ZERO_THREE_LEFT,71.5,69.0,74.0,86,29,40,41,-0.4930364921772387,1.4160440602012987e-06,-1.0209033,-2.442950014136082,0.0006614840584099408
nrs,ZERO_THREE_LEFT,72.5,70.0,75.0,86,29,40,41,-0.452582450439126,1.2142337318154037e-05,-0.91912013,-2.3292384008259055,0.0006858040389682838
nrs,ZERO_THREE_LEFT,73.5,71.0,76.0,86,29,40,41,-0.4387085044628271,2.3877569272658396e-05,-1.0206034,-3.017328236598191,0.0025778414979884005
nrs,ZERO_THREE_LEFT,74.5,72.0,77.0,86,29,40,41,-0.4126440966194555,7.875548708911791e-05,-0.9462361,-2.893589843980584,0.005544136941198677
nrs,ZERO_THREE_LEFT,75.5,73.0,78.0,86,29,40,41,-0.3254610959831441,0.0022300838767391243,-0.6815598,-1.6698079955256588,0.02650493849866421
nrs,ZERO_THREE_LEFT,76.5,74.0,79.0,86,29,40,41,-0.2845265556061964,0.007928551916477018,-0.6249747,-1.6294630915909287,0.09735108631761147
nrs,ZERO_THREE_LEFT,77.5,75.0,80.0,86,29,40,41,-0.2989372173897021,0.0051755333596299425,-0.6169359,-1.3410992159095807,0.10952537721375405
nrs,ZERO_THREE_LEFT,78.5,76.0,81.0,86,29,40,41,-0.34495755447834764,0.0011433583547707303,-0.64817727,-1.7255947398532692,0.06099448714798563
nrs,ZERO_THREE_LEFT,79.5,77.0,82.0,86,29,40,41,-0.3574949166464318,0.0007270723697240791,-0.5885768,-1.3605137302334784,0.09700640314389652
nrs,ZERO_THREE_LEFT,80.5,78.0,83.0,86,29,40,41,-0.3703841936790121,0.0004476711013650211,-0.6472937,-1.4391291209258372,0.06675296043015111
nrs,ZERO_THREE_LEFT,81.5,79.0,84.0,86,29,40,41,-0.4239606731464853,4.747444112781457e-05,-0.7680136,-1.6937400301260324,0.01655565638035204
nrs,ZERO_THREE_LEFT,82.5,80.0,85.0,86,29,40,41,-0.4476928392334149,1.5462144008325733e-05,-0.8339485,-2.0109139353536167,0.025160747605919014
nrs,ZERO_THREE_LEFT,83.5,81.0,86.0,86,29,40,41,-0.4661447010643506,6.089448011367703e-06,-0.8984729,-2.198455004072366,0.015286640941600321
nrs,ZERO_THREE_LEFT,84.5,82.0,87.0,86,29,40,41,-0.5007662603941588,9.095000317656053e-07,-1.0352757,-2.430259041853696,0.004269697171063606
nrs,ZERO_THREE_LEFT,85.5,83.0,88.0,86,29,40,41,-0.42593726933419274,4.337658823785197e-05,-0.7559973,-1.7613778049620492,0.049221124056705715
nrs,ZERO_THREE_LEFT,86.5,84.0,89.0,86,29,40,41,-0.3342078475064213,0.0016613409324384735,-0.5701935,-1.2789868331094734,0.08475013174198925
nrs,ZERO_THREE_LEFT,87.5,85.0,90.0,86,29,40,41,-0.26006055020737096,0.01559852496796375,-0.4178817,-0.9331338520260636,0.18092939149669696
nrs,ZERO_THREE_LEFT,88.5,86.0,91.0,86,29,40,41,-0.2738043304853114,0.010742991252373553,-0.47214046,-1.0982973225547803,0.12776321348908332
nrs,ZERO_THREE_LEFT,89.5,87.0,92.0,86,29,40,41,-0.2117608381104948,0.050310842553327954,-0.28236935,-0.698172799781256,0.3878423439213462
nrs,ZERO_THREE_LEFT,90.5,88.0,93.0,86,29,40,41,-0.2775551247156525,0.009672457031903189,-0.48941952,-1.217531826123983,0.16488530676976132
nrs,ZERO_THREE_LEFT,91.5,89.0,94.0,86,29,40,41,-0.29211236882136726,0.0063508451501528606,-0.47739652,-1.0971765248997856,0.15913799431389997
nrs,ZERO_THREE_LEFT,92.5,90.0,95.0,86,29,40,41,-0.4035198705083216,0.00011692091590835143,-0.7819662,-2.0692141934443393,0.020905229040161257
nrs,ZERO_THREE_LEFT,93.5,91.0,96.0,86,29,40,41,-0.3553110243268361,0.0007877764601892036,-0.7127835,-1.9311563512962324,0.10081202893696349
nrs,ZERO_THREE_LEFT,94.5,92.0,97.0,86,29,40,41,-0.3734496864419412,0.0003977113870164343,-0.78127575,-2.11868903154476,0.07922588553870057
nrs,ZERO_THREE_LEFT,95.5,93.0,98.0,86,29,40,41,-0.2917772779584876,0.006414189044153626,-0.5388608,-1.3913109737371636,0.13599220390620304
nrs,ZERO_THREE_LEFT,96.5,94.0,99.0,86,29,40,41,-0.2550345059989875,0.01779697783881187,-0.47385865,-1.1146554030036941,0.2021231745001757
nrs,ZERO_THREE_LEFT,97.5,95.0,100.0,86,29,40,41,-0.19336281172346514,0.07445468139751339,-0.27214247,-0.6376464634237985,0.39989290577251
nrs,ZERO_THREE_LEFT,98.5,96.0,101.0,86,29,40,41,-0.10486933282826494,0.33658220725476495,-0.1430427,-0.35720155414213817,0.6425299280468507
nrs,ZERO_THREE_RIGHT,6.5,4.0,9.0,116,49,47,52,-0.036719974510239936,0.6955494296239854,-0.21291803,-0.2520540892302756,0.4460955802059847
nrs,ZERO_THREE_RIGHT,7.5,5.0,10.0,116,49,47,52,-0.03070452435900121,0.7435214117184853,-0.17341001,-0.2110155349146413,0.5265539911162459
nrs,ZERO_THREE_RIGHT,8.5,6.0,11.0,116,49,47,52,-0.004076826107943276,0.9653560372379547,-0.103065945,-0.1271865987414546,0.7068842224542853
nrs,ZERO_THREE_RIGHT,9.5,7.0,12.0,116,49,47,52,0.014873688850117235,0.8740876915719562,-0.07315834,-0.09221569046112861,0.7899874041178281
nrs,ZERO_THREE_RIGHT,10.5,8.0,13.0,116,49,47,52,0.0005448530839279721,0.9953685486554785,-0.12194921,-0.1620498819523412,0.6502299573315409
nrs,ZERO_THREE_RIGHT,11.5,9.0,14.0,116,49,47,52,0.006424547700355963,0.94543072947648,-0.13633223,-0.18672796291906488,0.6017503885297082
nrs,ZERO_THREE_RIGHT,12.5,10.0,15.0,116,49,47,52,0.0030007905946604473,0.9744963233274102,-0.16163754,-0.22163172995067215,0.5352102526437393
nrs,ZERO_THREE_RIGHT,13.5,11.0,16.0,116,49,47,52,-0.020094401890245594,0.8304681784068583,-0.22931811,-0.32732943010248533,0.37396325096649063
nrs,ZERO_THREE_RIGHT,14.5,12.0,17.0,116,49,47,52,-0.03448993950119132,0.7132054221662448,-0.26902017,-0.4047409157261961,0.28337622421622277
nrs,ZERO_THREE_RIGHT,15.5,13.0,18.0,116,49,47,52,-0.03391424736503838,0.7177885656708066,-0.26358703,-0.404849320916285,0.29560603611851677
nrs,ZERO_THREE_RIGHT,16.5,14.0,19.0,116,49,47,52,-0.028788064720705005,0.7590239828473498,-0.25901034,-0.40270114011810854,0.2852015534343343
nrs,ZERO_THREE_RIGHT,17.5,15.0,20.0,116,49,47,52,-0.0476666273748819,0.6113730633571204,-0.30846995,-0.5028643002255937,0.19817436811693023
nrs,ZERO_THREE_RIGHT,18.5,16.0,21.0,116,49,47,52,-0.04628857389413756,0.6217237979155674,-0.33490092,-0.5547215750812845,0.15158415104646714
nrs,ZERO_THREE_RIGHT,19.5,17.0,22.0,116,49,47,52,-0.0787421899926914,0.4007959506204328,-0.42001036,-0.7032979706810274,0.08187915055973953
nrs,ZERO_THREE_RIGHT,20.5,18.0,23.0,116,49,47,52,-0.12027946283983912,0.1984099795198737,-0.51148695,-0.8487475293253746,0.03292836653138483
nrs,ZERO_THREE_RIGHT,21.5,19.0,24.0,116,49,47,52,-0.12725190851133497,0.17343680952748808,-0.5310681,-0.8667024131949684,0.034453851122951996
nrs,ZERO_THREE_RIGHT,22.5,20.0,25.0,116,49,47,52,-0.09567609105828126,0.3069468731314602,-0.5048414,-0.8233239577616471,0.03537225637927877
nrs,ZERO_THREE_RIGHT,23.5,21.0,26.0,116,49,47,52,-0.1061367098032547,0.25681385946429214,-0.5183828,-0.8368963177906963,0.03660020703109259
nrs,ZERO_THREE_RIGHT,24.5,22.0,27.0,116,49,47,52,-0.07213877533474612,0.44156832233922927,-0.4460717,-0.75509242540625,0.06888101014480143
nrs,ZERO_THREE_RIGHT,25.5,23.0,28.0,116,49,47,52,-0.02960589671442779,0.7523962989191844,-0.33932072,-0.5772331661882855,0.17849599202319144
nrs,ZERO_THREE_RIGHT,26.5,24.0,29.0,116,49,47,52,0.0010896484455874104,0.9907377419291271,-0.29507408,-0.5044169607060804,0.24553456988184474
nrs,ZERO_THREE_RIGHT,27.5,25.0,30.0,116,49,47,52,-0.03657118407220225,0.696722524623813,-0.35859135,-0.6317188539236325,0.15261733886730097
nrs,ZERO_THREE_RIGHT,28.5,26.0,31.0,116,49,47,52,-0.038715669793688935,0.6798853919450375,-0.3761366,-0.6605037923747845,0.12607566148737523
nrs,ZERO_THREE_RIGHT,29.5,27.0,32.0,116,49,47,52,-0.09342993900007639,0.31849388389472477,-0.51946825,-0.9296158984453016,0.046610169878826
nrs,ZERO_THREE_RIGHT,30.5,28.0,33.0,116,49,47,52,-0.09185011960910353,0.32678138844717136,-0.5366667,-0.9240200106766129,0.03153407768600729
nrs,ZERO_THREE_RIGHT,31.5,29.0,34.0,116,49,47,52,-0.13584365832491152,0.14595036618114018,-0.6445444,-1.134810034752313,0.015397867643341973
nrs,ZERO_THREE_RIGHT,32.5,30.0,35.0,116,49,47,52,-0.16117937516142775,0.0839030073634936,-0.72834104,-1.3192112889414296,0.005844603173308371
nrs,ZERO_THREE_RIGHT,33.5,31.0,36.0,116,49,47,52,-0.14087896686030726,0.13144849382715124,-0.68320215,-1.2413831452959976,0.008721364198433253
nrs,ZERO_THREE_RIGHT,34.5,32.0,37.0,116,49,47,52,-0.11390945207234712,0.2234051567724306,-0.64320695,-1.1963524854926546,0.01062408072365067
nrs,ZERO_THREE_RIGHT,35.5,33.0,38.0,116,49,47,52,-0.09008522707403582,0.3362017070886893,-0.5827486,-1.0637161353086357,0.01492792980807785
nrs,ZERO_THREE_RIGHT,36.5,34.0,39.0,116,49,47,52,-0.1130755033818274,0.22683507648507945,-0.6050206,-1.1334658859398714,0.01202491993669092
nrs,ZERO_THREE_RIGHT,37.5,35.0,40.0,116,49,47,52,-0.07817598753223147,0.40420188413425107,-0.49385658,-0.8853603602157039,0.04520114814200014
nrs,ZERO_THREE_RIGHT,38.5,36.0,41.0,116,49,47,52,-0.08559365472470637,0.3609447781858373,-0.49186873,-0.8647636721985824,0.048862846447199314
nrs,ZERO_THREE_RIGHT,39.5,37.0,42.0,116,49,47,52,-0.07549273285864637,0.4205736281940953,-0.43033174,-0.7699636973155126,0.08497732309455151
nrs,ZERO_THREE_RIGHT,40.5,38.0,43.0,116,49,47,52,-0.10580197380212006,0.25832564639801175,-0.49096024,-0.9012141968806244,0.05401982323844983
nrs,ZERO_THREE_RIGHT,41.5,39.0,44.0,116,49,47,52,-0.07794901294894835,0.4055720110723701,-0.45418578,-0.8487896171882277,0.06272134989122775
nrs,ZERO_THREE_RIGHT,42.5,40.0,45.0,116,49,47,52,-0.10129462221319291,0.27927598520633284,-0.55041414,-1.0796420261589603,0.014748380715143528
nrs,ZERO_THREE_RIGHT,43.5,41.0,46.0,116,49,47,52,-0.11795694856656229,0.20727840018311436,-0.569531,-1.0556084278481355,0.012598616654094548
nrs,ZERO_THREE_RIGHT,44.5,42.0,47.0,116,49,47,52,-0.12223789359997031,0.19114728289591645,-0.55943537,-1.0090160489478528,0.017409736844362273
nrs,ZERO_THREE_RIGHT,45.5,43.0,48.0,116,49,47,52,-0.10897345052375443,0.24424537904845012,-0.5485245,-1.0091708321080692,0.021673587533736067
nrs,ZERO_THREE_RIGHT,46.5,44.0,49.0,116,49,47,52,-0.13028718482155718,0.16332098885397187,-0.5762502,-1.0118139996740938,0.02340933291137657
nrs,ZERO_THREE_RIGHT,47.5,45.0,50.0,116,49,47,52,-0.14858037460882584,0.11143459728911091,-0.60374385,-1.0411785655631487,0.021624083363981313
nrs,ZERO_THREE_RIGHT,48.5,46.0,51.0,116,49,47,52,-0.15410719865311195,0.09859718559366153,-0.559356,-0.949560364823264,0.036140319934291544
nrs,ZERO_THREE_RIGHT,49.5,47.0,52.0,116,49,47,52,-0.1299739167079847,0.16434425194949234,-0.52965194,-0.8765648732465245,0.04469012348546927
