channel,win_h,t_epoch,center_hz,psd_bandpower_uV2,lsb,n_lsb_in_window
ZERO_THREE_RIGHT,2,1774739235.0,26.4,1.311776599427672,112.0,7
ZERO_THREE_RIGHT,2,1774739277.0,26.4,1.6942383189538988,112.0,7
ZERO_THREE_RIGHT,2,1774739623.0,26.4,1.311776599427672,112.0,8
ZERO_THREE_RIGHT,2,1774739665.0,26.4,1.6942383189538988,112.0,8
ZERO_THREE_RIGHT,2,1774740286.0,26.4,1.311776599427672,112.0,9
ZERO_THREE_RIGHT,2,1774740328.0,26.4,1.6942383189538988,112.0,9
ZERO_THREE_RIGHT,2,1774811494.0,26.4,1.6942383189538988,116.0,28
ZERO_THREE_RIGHT,2,1774811571.0,26.4,1.3665737463773362,116.0,28
ZERO_THREE_RIGHT,2,1774811984.0,26.4,1.6942383189538988,113.5,26
ZERO_THREE_RIGHT,2,1774812061.0,26.4,1.3665737463773362,113.5,26
ZERO_THREE_RIGHT,2,1774812265.0,26.4,1.6942383189538988,113.5,26
ZERO_THREE_RIGHT,2,1774812342.0,26.4,1.3665737463773362,113.5,26
ZERO_THREE_RIGHT,2,1774812653.0,26.4,1.6942383189538988,111.0,24
ZERO_THREE_RIGHT,2,1774812730.0,26.4,1.3665737463773362,111.0,24
ZERO_THREE_RIGHT,2,1774813316.0,26.4,1.6942383189538988,113.5,22
ZERO_THREE_RIGHT,2,1774813393.0,26.4,1.3665737463773362,113.5,22
ZERO_THREE_RIGHT,2,1774826513.0,26.4,1.5852031796152817,116.0,7
ZERO_THREE_RIGHT,2,1774826570.0,26.4,1.6947974735146096,116.0,7
ZERO_THREE_RIGHT,2,1774826794.0,26.4,1.5852031796152817,116.0,7
ZERO_THREE_RIGHT,2,1774826851.0,26.4,1.6947974735146096,116.0,7
ZERO_THREE_RIGHT,2,1774827182.0,26.4,1.5852031796152817,116.5,8
ZERO_THREE_RIGHT,2,1774827239.0,26.4,1.6947974735146096,116.5,8
ZERO_THREE_RIGHT,2,1774827845.0,26.4,1.5852031796152817,117.0,9
ZERO_THREE_RIGHT,2,1774827902.0,26.4,1.6947974735146096,117.0,9
ZERO_THREE_RIGHT,2,1774888394.0,26.4,1.4761680402766642,107.0,24
ZERO_THREE_RIGHT,2,1774888884.0,26.4,1.4761680402766642,107.0,22
ZERO_THREE_RIGHT,2,1774889165.0,26.4,1.4761680402766642,107.0,22
ZERO_THREE_RIGHT,2,1774889553.0,26.4,1.4761680402766642,106.5,20
ZERO_THREE_RIGHT,2,1774890216.0,26.4,1.4761680402766642,108.0,18
ZERO_THREE_RIGHT,2,1774921316.0,26.4,1.5852031796152815,96.5,6
ZERO_THREE_RIGHT,2,1774921703.0,26.4,1.5852031796152815,97.0,7
ZERO_THREE_RIGHT,2,1774921984.0,26.4,1.5852031796152815,97.0,7
ZERO_THREE_RIGHT,2,1774922372.0,26.4,1.5852031796152815,99.0,8
ZERO_THREE_RIGHT,2,1774923035.0,26.4,1.5852031796152815,101.0,9
ZERO_THREE_RIGHT,2,1774990496.0,8.8,2.073615425300471,144.0,23781
ZERO_THREE_RIGHT,2,1774990665.0,8.8,2.3094551402229637,144.0,23781
ZERO_THREE_RIGHT,2,1774991298.75,8.8,2.733334855206502,144.0,23779
ZERO_THREE_RIGHT,2,1774991331.75,8.8,4.866054087983073,144.0,23779
ZERO_THREE_RIGHT,2,1774991348.75,8.8,3.3909710068466543,144.0,23779
ZERO_THREE_RIGHT,2,1774991410.75,8.8,4.373622455295146,144.0,23779
ZERO_THREE_RIGHT,2,1774992504.7,8.8,1.7551914572616103,144.0,23775
ZERO_THREE_RIGHT,2,1774993254.05,8.8,2.605095671720632,144.0,23773
ZERO_THREE_RIGHT,2,1774994043.0,8.8,2.049751605046236,144.0,23769
ZERO_THREE_RIGHT,2,1774994117.85,8.8,2.2202774472639657,144.0,23769
ZERO_THREE_RIGHT,2,1776367265.0,8.8,0.9280607291616566,84.0,21460
ZERO_THREE_RIGHT,2,1776367492.0,8.8,0.9971200715848164,84.0,21460
ZERO_THREE_RIGHT,2,1776368247.95,8.8,1.5290345177004205,84.0,21459
ZERO_THREE_RIGHT,2,1776368474.75,8.8,0.9570682643837286,84.0,21458
ZERO_THREE_RIGHT,2,1776368783.55,8.8,1.1619213706033813,84.0,21458
ZERO_THREE_RIGHT,2,1776368808.75,8.8,1.1931833706233526,84.0,21458
ZERO_THREE_RIGHT,2,1776368815.55,8.8,1.2831798184444547,84.0,21458
ZERO_THREE_RIGHT,2,1776369162.75,8.8,1.202408786255064,84.0,21457
ZERO_THREE_RIGHT,2,1776369568.8500001,8.8,1.2503674262362825,84.0,21457
ZERO_THREE_RIGHT,2,1776369817.65,8.8,1.5741958836437389,84.0,21456
ZERO_THREE_RIGHT,2,1776370056.45,8.8,0.6696800006892556,84.0,21456
ZERO_THREE_RIGHT,2,1776370067.05,8.8,1.3394087021618373,84.0,21456
ZERO_THREE_RIGHT,2,1776370314.7,8.8,1.4331978424782108,84.0,21455
ZERO_THREE_RIGHT,2,1776370796.8,8.8,1.0661005679197877,84.0,21455
ZERO_THREE_RIGHT,2,1776370949.0,8.8,1.2929195446225046,84.0,21454
ZERO_THREE_RIGHT,2,1776370956.2,8.8,1.0799470362193446,84.0,21454
ZERO_THREE_RIGHT,2,1776371209.0,8.8,0.9820832318409315,84.0,21454
ZERO_THREE_RIGHT,2,1776372106.0,8.8,1.2714863273761252,84.0,21452
ZERO_THREE_RIGHT,2,1777412486.0,8.8,2.166213688700655,102.0,14178
ZERO_THREE_RIGHT,2,1777413528.0,8.8,4.637915481698114,102.0,14178
ZERO_THREE_RIGHT,2,1777414012.65,8.8,4.190153495925804,102.0,14178
ZERO_THREE_RIGHT,2,1777414548.25,8.8,3.1925040969025105,102.0,14178
ZERO_THREE_RIGHT,2,1777414701.45,8.8,2.5679512838608076,102.0,14178
ZERO_THREE_RIGHT,2,1777416491.85,8.8,6.498964430484788,102.0,14178
ZERO_THREE_RIGHT,2,1777416680.05,8.8,3.713849194964446,102.0,14178
ZERO_THREE_RIGHT,2,1777417595.0,8.8,2.1800766230158763,102.0,14178
ZERO_THREE_RIGHT,2,1777483430.0,26.4,1.4756088857159533,97.5,10
ZERO_THREE_RIGHT,2,1777483430.0,26.4,1.4756088857159533,97.5,10
ZERO_THREE_RIGHT,2,1777483715.0,26.4,1.749035465903563,97.5,10
ZERO_THREE_RIGHT,2,1777483715.0,26.4,1.749035465903563,97.5,10
ZERO_THREE_RIGHT,2,1777566105.0,26.4,1.5852031796152817,109.0,30
ZERO_THREE_RIGHT,2,1777566206.0,26.4,1.5852031796152817,109.0,30
ZERO_THREE_RIGHT,2,1777567156.0,26.4,1.5852031796152817,111.0,28
ZERO_THREE_RIGHT,2,1777567257.0,26.4,1.5852031796152817,111.0,28
ZERO_THREE_RIGHT,2,1777567257.0,26.4,1.5852031796152817,111.0,28
ZERO_THREE_RIGHT,2,1777737757.0,26.4,1.311776599427672,90.0,11
ZERO_THREE_RIGHT,2,1777738808.0,26.4,1.311776599427672,125.0,9
ZERO_THREE_RIGHT,2,1777738808.0,26.4,1.311776599427672,125.0,9
ZERO_THREE_RIGHT,2,1778017257.0,26.4,1.421370893327,100.0,12
ZERO_THREE_RIGHT,2,1778018187.0,26.4,1.421370893327,100.0,10
ZERO_THREE_RIGHT,2,1778018187.0,26.4,1.421370893327,100.0,10
ZERO_THREE_RIGHT,2,1778270045.0,26.4,2.0224620460911726,98.0,11
ZERO_THREE_RIGHT,2,1778270172.0,26.4,1.366573746377336,98.0,11
ZERO_THREE_RIGHT,2,1778270878.0,26.4,2.0224620460911726,102.0,10
ZERO_THREE_RIGHT,2,1778270878.0,26.4,2.0224620460911726,102.0,10
ZERO_THREE_RIGHT,2,1778271005.0,26.4,1.366573746377336,102.0,10
ZERO_THREE_RIGHT,2,1778271005.0,26.4,1.366573746377336,102.0,10
ZERO_THREE_RIGHT,2,1778362583.0,26.4,1.4756088857159533,95.0,13
ZERO_THREE_RIGHT,2,1778362583.0,26.4,1.4756088857159533,95.0,13
ZERO_THREE_RIGHT,2,1778362695.0,26.4,1.3665737463773362,95.0,13
ZERO_THREE_RIGHT,2,1778362695.0,26.4,1.3665737463773362,95.0,13
ZERO_THREE_RIGHT,2,1778461004.0,26.4,1.5846440250545706,92.0,28
ZERO_THREE_RIGHT,2,1778461114.0,26.4,1.5852031796152817,92.0,28
ZERO_THREE_RIGHT,2,1778461763.0,26.4,1.5846440250545706,92.0,27
ZERO_THREE_RIGHT,2,1778461763.0,26.4,1.5846440250545706,92.0,27
ZERO_THREE_RIGHT,2,1778461873.0,26.4,1.5852031796152817,92.0,27
ZERO_THREE_RIGHT,2,1778461873.0,26.4,1.5852031796152817,92.0,27
ZERO_THREE_RIGHT,2,1778537896.0,26.4,1.4213708933270002,82.0,30
ZERO_THREE_RIGHT,2,1778537974.0,26.4,1.421370893327,82.0,30
ZERO_THREE_RIGHT,2,1778538655.0,26.4,1.4213708933270002,82.0,28
ZERO_THREE_RIGHT,2,1778538655.0,26.4,1.4213708933270002,82.0,28
ZERO_THREE_RIGHT,2,1778538733.0,26.4,1.421370893327,82.0,27
ZERO_THREE_RIGHT,2,1778538733.0,26.4,1.421370893327,82.0,27
ZERO_THREE_RIGHT,2,1778619524.0,26.4,1.4756088857159533,90.0,28
ZERO_THREE_RIGHT,2,1778619593.0,26.4,1.420811738766289,90.0,28
ZERO_THREE_RIGHT,2,1778619689.0,26.4,1.420811738766289,90.0,28
ZERO_THREE_RIGHT,2,1778620283.0,26.4,1.4756088857159533,90.0,27
ZERO_THREE_RIGHT,2,1778620283.0,26.4,1.4756088857159533,90.0,27
ZERO_THREE_RIGHT,2,1778620352.0,26.4,1.420811738766289,91.0,26
ZERO_THREE_RIGHT,2,1778620352.0,26.4,1.420811738766289,91.0,26
ZERO_THREE_RIGHT,2,1778702753.0,26.4,1.5298468781049064,106.0,20
ZERO_THREE_RIGHT,2,1778703416.0,26.4,1.5298468781049064,107.0,19
ZERO_THREE_RIGHT,2,1778703416.0,26.4,1.5298468781049064,107.0,19
ZERO_THREE_RIGHT,2,1778788449.0,8.8,2.1341564315603367,193.0,69777
ZERO_THREE_RIGHT,2,1778788687.0,8.8,2.4654443379509803,193.0,69776
ZERO_THREE_RIGHT,2,1778789603.95,8.8,3.470947131313141,193.0,69775
ZERO_THREE_RIGHT,2,1778789729.0,8.8,3.566396145763119,193.0,69775
ZERO_THREE_RIGHT,2,1778789742.05,8.8,3.37811709526988,193.0,69775
ZERO_THREE_RIGHT,2,1778790066.25,8.8,2.1524398212131644,193.0,69774
ZERO_THREE_RIGHT,2,1778790359.6000001,8.8,3.180256368050191,193.0,69774
ZERO_THREE_RIGHT,2,1778790425.8500001,8.8,4.453958503074276,193.0,69774
ZERO_THREE_RIGHT,2,1778790545.0,8.8,2.708041514947674,193.0,69773
ZERO_THREE_RIGHT,2,1778790676.05,8.8,2.2526012051273083,193.0,69773
ZERO_THREE_RIGHT,2,1778791245.95,8.8,3.2165360709261055,193.0,69772
ZERO_THREE_RIGHT,2,1778791377.55,8.8,3.274078395681576,193.0,69772
ZERO_THREE_RIGHT,2,1778791508.3500001,8.8,2.9023954970220256,193.0,69772
ZERO_THREE_RIGHT,2,1778792048.2,8.8,3.379279814106903,193.0,69771
ZERO_THREE_RIGHT,2,1778792177.8500001,8.8,3.8264102811041805,193.0,69771
ZERO_THREE_RIGHT,2,1778792305.3,8.8,3.540480404005045,193.0,69770
ZERO_THREE_RIGHT,2,1778792831.0,8.8,2.9211364046202632,193.0,69770
ZERO_THREE_RIGHT,2,1778792963.8500001,8.8,2.976227971373051,193.0,69769
ZERO_THREE_RIGHT,2,1778793130.0,8.8,2.147146481094569,193.0,69769
ZERO_THREE_RIGHT,2,1778794259.6000001,8.8,9.504148641571364,193.0,69767
ZERO_THREE_RIGHT,2,1778794270.4,8.8,2.9545363057153597,193.0,69767
ZERO_THREE_RIGHT,2,1780091487.0,26.4,1.6942383189538988,129.0,11
ZERO_THREE_RIGHT,2,1780091542.0,26.4,1.749035465903563,129.0,11
ZERO_THREE_RIGHT,2,1780174779.0,26.4,1.749035465903563,139.0,11
ZERO_THREE_RIGHT,2,1780174815.0,26.4,2.1314971854297897,139.0,11
ZERO_THREE_RIGHT,2,1780174815.0,26.4,2.1314971854297897,139.0,11
ZERO_THREE_RIGHT,2,1780246947.0,26.4,1.6394411720042346,131.0,11
ZERO_THREE_RIGHT,2,1780414613.0,26.4,1.5852031796152817,130.5,12
ZERO_THREE_RIGHT,2,1780414661.0,26.4,1.749035465903563,130.0,11
ZERO_THREE_RIGHT,2,1780502303.0,26.4,1.5852031796152817,139.0,15
ZERO_THREE_RIGHT,2,1780597824.0,26.4,1.858629759802891,142.0,16
ZERO_THREE_RIGHT,2,1780597869.0,26.4,1.85807060524218,142.0,16
ZERO_THREE_RIGHT,2,1780613810.0,26.4,1.5304060326656175,142.5,6
ZERO_THREE_RIGHT,2,1780613960.0,26.4,1.9134269067525551,142.5,6
ZERO_THREE_RIGHT,2,1780769902.0,26.4,1.6947974735146099,142.0,26
ZERO_THREE_RIGHT,2,1780769952.0,26.4,1.749035465903563,142.0,26
ZERO_THREE_RIGHT,2,1780977565.0,26.4,2.022462046091172,145.0,6
ZERO_THREE_RIGHT,2,1781029801.0,26.4,1.6947974735146096,165.0,29
ZERO_THREE_RIGHT,2,1781043941.0,26.4,1.85807060524218,173.5,6
ZERO_THREE_RIGHT,2,1781121397.0,8.8,1.6931956813658244,133.0,4606
ZERO_THREE_RIGHT,2,1781121674.95,8.8,2.1175360594418993,133.0,4674
ZERO_THREE_RIGHT,2,1781121805.0,8.8,1.5145487846534609,133.0,4673
ZERO_THREE_RIGHT,2,1781122052.0,8.8,2.234919593304723,133.0,4673
ZERO_THREE_RIGHT,2,1781123133.0,8.8,2.0298519089448726,133.0,4671
ZERO_THREE_RIGHT,2,1781123696.0,8.8,1.965378863534323,133.0,4670
ZERO_THREE_RIGHT,2,1781128693.0,8.8,1.7945866333137361,133.0,4663
ZERO_THREE_RIGHT,2,1781224496.0,26.4,2.1862943323794535,172.0,12
ZERO_THREE_RIGHT,2,1781403175.0,26.4,1.9671057445807973,155.0,11
ZERO_THREE_RIGHT,2,1781467374.0,26.4,2.022462046091172,162.0,30
ZERO_THREE_RIGHT,2,1781467374.0,26.4,2.022462046091172,162.0,30
ZERO_THREE_RIGHT,2,1781548107.0,26.4,2.3501266186677348,189.0,11
ZERO_THREE_RIGHT,2,1781649628.0,26.4,1.9671057445807973,169.0,12
ZERO_THREE_RIGHT,2,1781649803.0,26.4,1.9128677521918442,169.0,12
ZERO_THREE_RIGHT,2,1781710438.0,26.4,1.749035465903563,145.0,12
ZERO_THREE_RIGHT,2,1781802994.0,26.4,2.0767000384801255,156.0,11
ZERO_THREE_RIGHT,2,1781803098.0,26.4,2.0219028915304613,156.0,11
ZERO_THREE_RIGHT,2,1781979927.0,26.4,1.8032734582925158,223.0,11
ZERO_THREE_RIGHT,2,1782095277.0,26.4,2.6229940442946336,221.0,11
ZERO_THREE_RIGHT,2,1782095325.0,26.4,2.2947703171573597,221.0,11
ONE_THREE_LEFT,1,1753905287.0,7.8,1.2928009352463878,100.0,28
ONE_THREE_LEFT,1,1753906457.0,7.8,1.286952864032406,100.0,28
ONE_THREE_LEFT,1,1753906539.0,7.8,1.159580080433849,100.0,28
ONE_THREE_LEFT,1,1753907711.5,7.8,1.5030020710779683,100.0,28
ONE_THREE_LEFT,1,1753909027.0,7.8,1.406376363225476,100.0,28
ONE_THREE_LEFT,1,1753909109.0,7.8,1.0857878853282539,100.0,28
ONE_THREE_LEFT,1,1755803497.0,7.8,1.546845015300839,222200.0,2
ONE_THREE_LEFT,1,1755804033.0,7.8,1.4646563385585916,214.5,1002
ONE_THREE_LEFT,1,1755804115.0,7.8,1.585185907330224,224.0,1166
ONE_THREE_LEFT,1,1755804652.0,7.8,1.3797216787194964,224.0,2240
ONE_THREE_LEFT,1,1755804734.0,7.8,2.374445446824858,222.29999999999916,2404
ONE_THREE_LEFT,1,1755807096.25,7.8,1.0926672083779767,219.0,2710
ONE_THREE_LEFT,1,1755807145.5,7.8,1.2127219257208213,219.0,2710
ONE_THREE_LEFT,1,1755807556.75,7.8,1.2278722214879503,219.0,2710
ONE_THREE_LEFT,1,1755809368.0,7.8,0.8241271674139342,219.0,2710
ONE_THREE_LEFT,1,1755809455.0,7.8,1.51519231058196,219.0,2710
ONE_THREE_LEFT,1,1757018498.0,7.8,1.6142583947351867,290.0,1305
ONE_THREE_LEFT,1,1757018580.0,7.8,1.3810618900894809,290.0,1305
ONE_THREE_LEFT,1,1757019824.0,7.8,1.346229690394245,290.0,1305
ONE_THREE_LEFT,1,1757019940.0,7.8,1.1044548351903292,290.0,1305
ONE_THREE_LEFT,1,1757020081.0,7.8,1.2969396536266071,290.0,1305
ONE_THREE_LEFT,1,1757020163.0,7.8,1.9995785850145633,290.0,1305
ONE_THREE_LEFT,1,1757020236.0,7.8,1.2123031964509368,290.0,1305
ONE_THREE_LEFT,1,1757020251.0,7.8,1.4440217102352362,290.0,1305
ONE_THREE_LEFT,1,1757020276.0,7.8,1.6245892069050611,290.0,1305
ONE_THREE_LEFT,1,1757020453.0,7.8,1.3971000643376348,290.0,1305
ONE_THREE_LEFT,1,1760470029.0,7.8,1.8776735969476235,576.0,3005
ONE_THREE_LEFT,1,1760470111.0,7.8,2.0394451162647504,580.0,3169
ONE_THREE_LEFT,1,1760470439.0,7.8,1.9714328113508515,587.0,3805
ONE_THREE_LEFT,1,1760470521.0,7.8,7.653980235824187,587.0,3839
ONE_THREE_LEFT,1,1760470852.0,7.8,1.5610598558739985,587.0,3839
ONE_THREE_LEFT,1,1760470865.0,7.8,3.2046251344869097,587.0,3839
ONE_THREE_LEFT,1,1760471201.0,7.8,2.058693694617597,587.0,3839
ONE_THREE_LEFT,1,1760471256.0,7.8,2.632212778996067,587.0,3839
ONE_THREE_LEFT,1,1760471264.0,7.8,1.6006219812180718,587.0,3839
ONE_THREE_LEFT,1,1760471728.0,7.8,123.41953355105261,587.0,3839
ONE_THREE_LEFT,1,1760471729.0,7.8,1.784504144760395,587.0,3839
ONE_THREE_LEFT,1,1760471944.0,7.8,1.604315480853131,587.0,3839
ONE_THREE_LEFT,1,1760472312.0,7.8,1.6397087242942723,587.0,3839
ONE_THREE_LEFT,1,1760472378.0,7.8,5.330333804119613,587.0,3839
ONE_THREE_LEFT,1,1760472379.0,7.8,3.4376883262018856,587.0,3839
ONE_THREE_LEFT,1,1760472388.0,7.8,2.397660934189095,587.0,3839
ONE_THREE_LEFT,1,1760473380.0,7.8,2.7906882520914333,587.0,3839
ONE_THREE_LEFT,1,1760473462.0,7.8,5.636289219739149,587.0,3839
ONE_THREE_LEFT,1,1760473551.0,7.8,2.670984231600669,587.0,3839
ONE_THREE_LEFT,1,1760473591.0,7.8,2.237556678981332,587.0,3839
ONE_THREE_LEFT,1,1761088510.0,7.8,1.5272843265930385,462.0,1188
ONE_THREE_LEFT,1,1761088937.0,7.8,1.4033324781277339,462.0,1188
ONE_THREE_LEFT,1,1761089049.0,7.8,1.6079694296638516,462.0,1188
ONE_THREE_LEFT,1,1761089862.0,7.8,1.641306679440264,462.0,1188
ONE_THREE_LEFT,1,1761089974.0,7.8,1.3922600586954665,462.0,1188
ONE_THREE_LEFT,1,1763580037.0,7.8,4.191872858464171,319.0,1064
ONE_THREE_LEFT,1,1763580145.0,7.8,1.756231522052021,319.0,1064
ONE_THREE_LEFT,1,1763580227.0,7.8,2.5315757783592483,319.0,1064
ONE_THREE_LEFT,1,1763580355.0,7.8,2.0812568357250747,319.0,1064
ONE_THREE_LEFT,1,1763580437.0,7.8,2.4404874910364596,319.0,1064
ONE_THREE_LEFT,1,1763580608.0,7.8,2.2597731599974247,332.0,1321
ONE_THREE_LEFT,1,1763580690.0,7.8,2.010603797977699,337.0,1466
ONE_THREE_LEFT,1,1763582416.0,7.8,1.1142422866323285,331.0,2247
ONE_THREE_LEFT,1,1763582498.0,7.8,1.1704139758888326,331.0,2247
ONE_THREE_LEFT,1,1763582720.2,7.8,1.2354934959396249,331.0,2247
ONE_THREE_LEFT,1,1763582765.45,7.8,1.1571080027036962,331.0,2247
ONE_THREE_LEFT,1,1763582879.2,7.8,1.798260151851066,331.0,2247
ONE_THREE_LEFT,1,1763582884.95,7.8,1.4567128903643127,331.0,2247
ONE_THREE_LEFT,1,1763583191.2,7.8,0.9281659995375936,331.0,2247
ONE_THREE_LEFT,1,1763583885.0,7.8,1.130662072968968,331.0,2247
ONE_THREE_LEFT,1,1763583967.0,7.8,1.2129850004184173,331.0,2247
ONE_THREE_LEFT,1,1763584079.0,7.8,1.2371878174147777,331.0,2247
ONE_THREE_LEFT,1,1763585074.0,7.8,1.3602275666930164,331.0,2247
ONE_THREE_LEFT,1,1763585156.0,7.8,1.0219914492705513,331.0,2247
ONE_THREE_LEFT,1,1763585408.0,7.8,1.2388544042700025,331.0,2247
ONE_THREE_LEFT,1,1763585613.0,7.8,0.963759056875777,331.0,2247
ONE_THREE_LEFT,1,1763585666.0,7.8,1.17125755368055,331.0,2247
ONE_THREE_LEFT,1,1763585885.4,7.8,1.2724631530230701,331.0,2247
ONE_THREE_LEFT,1,1764789674.0,7.8,2.9391546292426334,885.0,350
ONE_THREE_LEFT,1,1764789889.75,7.8,2.4130270756237318,885.0,350
ONE_THREE_LEFT,1,1764790350.0,7.8,4.176541688449034,885.0,350
ONE_THREE_LEFT,1,1764790440.0,7.8,4.510733738068844,885.0,350
ONE_THREE_LEFT,1,1764790651.0,7.8,2.553173760731366,885.0,350
ONE_THREE_LEFT,1,1764790733.0,7.8,2.4166334708533332,885.0,350
ONE_THREE_LEFT,1,1764790842.0,7.8,6.022909524110337,885.0,350
ONE_THREE_LEFT,1,1764790924.0,7.8,37.42366103775967,885.0,350
ONE_THREE_LEFT,1,1764792447.7,7.8,3.497262770106222,658.0,1136
ONE_THREE_LEFT,1,1764792517.95,7.8,3.171373654469784,658.0,1136
ONE_THREE_LEFT,1,1764792799.0,7.8,2.043514102541749,658.0,1136
ONE_THREE_LEFT,1,1764792881.0,7.8,2.318933543381102,658.0,1136
ONE_THREE_LEFT,1,1764792948.0,7.8,2.301071055874604,658.0,1136
ONE_THREE_LEFT,1,1764793030.0,7.8,1.5995238159016267,658.0,1136
ONE_THREE_LEFT,1,1764794868.65,7.8,2.32844781511726,658.0,1136
ONE_THREE_LEFT,1,1764795131.4,7.8,2.8621586778466837,658.0,1136
ONE_THREE_LEFT,1,1764795452.0,7.8,2.104064781931908,658.0,1136
ONE_THREE_LEFT,1,1764795548.0,7.8,2.629496002779524,658.0,1136
ONE_THREE_LEFT,1,1764798841.0,7.8,5.7045099406575925,539.0,189
ONE_THREE_LEFT,1,1770151515.0,7.8,13.132450454296928,364.0,383
ONE_THREE_LEFT,1,1770152069.0,7.8,2.8619392724081485,381.0,842
ONE_THREE_LEFT,1,1770152151.0,7.8,9.6924869681955,381.0,842
ONE_THREE_LEFT,1,1770154924.0,7.8,6.141596466432675,381.0,842
ONE_THREE_LEFT,2,1753905287.0,7.8,1.2928009352463878,100.0,28
ONE_THREE_LEFT,2,1753906457.0,7.8,1.286952864032406,100.0,28
ONE_THREE_LEFT,2,1753906539.0,7.8,1.159580080433849,100.0,28
ONE_THREE_LEFT,2,1753907711.5,7.8,1.5030020710779683,100.0,28
ONE_THREE_LEFT,2,1753909027.0,7.8,1.406376363225476,100.0,28
ONE_THREE_LEFT,2,1753909109.0,7.8,1.0857878853282539,100.0,28
ONE_THREE_LEFT,2,1755803308.05,7.8,1.9582120706538966,219.0,2710
ONE_THREE_LEFT,2,1755803497.0,7.8,1.546845015300839,219.0,2710
ONE_THREE_LEFT,2,1755804033.0,7.8,1.4646563385585916,219.0,2710
ONE_THREE_LEFT,2,1755804115.0,7.8,1.585185907330224,219.0,2710
ONE_THREE_LEFT,2,1755804652.0,7.8,1.3797216787194964,219.0,2710
ONE_THREE_LEFT,2,1755804734.0,7.8,2.374445446824858,219.0,2710
ONE_THREE_LEFT,2,1755807096.25,7.8,1.0926672083779767,219.0,2710
ONE_THREE_LEFT,2,1755807145.5,7.8,1.2127219257208213,219.0,2710
ONE_THREE_LEFT,2,1755807556.75,7.8,1.2278722214879503,219.0,2710
ONE_THREE_LEFT,2,1755809368.0,7.8,0.8241271674139342,219.0,2710
ONE_THREE_LEFT,2,1755809455.0,7.8,1.51519231058196,219.0,2710
ONE_THREE_LEFT,2,1757013158.0,7.8,1.5779645102079463,264.0,222
ONE_THREE_LEFT,2,1757013240.0,7.8,1.1577197634767158,279.0,369
ONE_THREE_LEFT,2,1757013476.0,7.8,1.6762225209836674,294.0,814
ONE_THREE_LEFT,2,1757013612.0,7.8,1.4523465643234585,292.0,1064
ONE_THREE_LEFT,2,1757015533.0,7.8,1.292856920491524,290.0,1305
ONE_THREE_LEFT,2,1757015627.0,7.8,1.6725813060093067,290.0,1305
ONE_THREE_LEFT,2,1757016238.0,7.8,1.3321667341762682,290.0,1305
ONE_THREE_LEFT,2,1757016321.0,7.8,1.5772884625762629,290.0,1305
ONE_THREE_LEFT,2,1757018498.0,7.8,1.6142583947351867,290.0,1305
ONE_THREE_LEFT,2,1757018580.0,7.8,1.3810618900894809,290.0,1305
ONE_THREE_LEFT,2,1757019824.0,7.8,1.346229690394245,290.0,1305
ONE_THREE_LEFT,2,1757019940.0,7.8,1.1044548351903292,290.0,1305
ONE_THREE_LEFT,2,1757020081.0,7.8,1.2969396536266071,290.0,1305
ONE_THREE_LEFT,2,1757020163.0,7.8,1.9995785850145633,290.0,1305
ONE_THREE_LEFT,2,1757020236.0,7.8,1.2123031964509368,290.0,1305
ONE_THREE_LEFT,2,1757020251.0,7.8,1.4440217102352362,290.0,1305
ONE_THREE_LEFT,2,1757020276.0,7.8,1.6245892069050611,290.0,1305
ONE_THREE_LEFT,2,1757020453.0,7.8,1.3971000643376348,290.0,1305
ONE_THREE_LEFT,2,1760466066.0,7.8,1.614168453260468,576.0,2866
ONE_THREE_LEFT,2,1760466391.5,7.8,2.7190913034100967,576.0,2930
ONE_THREE_LEFT,2,1760466834.0,7.8,1.6714518007211219,587.0,3795
ONE_THREE_LEFT,2,1760466916.0,7.8,2.1361924151663345,587.0,3839
ONE_THREE_LEFT,2,1760470029.0,7.8,1.8776735969476235,587.0,3839
ONE_THREE_LEFT,2,1760470111.0,7.8,2.0394451162647504,587.0,3839
ONE_THREE_LEFT,2,1760470439.0,7.8,1.9714328113508515,587.0,3839
ONE_THREE_LEFT,2,1760470521.0,7.8,7.653980235824187,587.0,3839
ONE_THREE_LEFT,2,1760470852.0,7.8,1.5610598558739985,587.0,3839
ONE_THREE_LEFT,2,1760470865.0,7.8,3.2046251344869097,587.0,3839
ONE_THREE_LEFT,2,1760471201.0,7.8,2.058693694617597,587.0,3839
ONE_THREE_LEFT,2,1760471256.0,7.8,2.632212778996067,587.0,3839
ONE_THREE_LEFT,2,1760471264.0,7.8,1.6006219812180718,587.0,3839
ONE_THREE_LEFT,2,1760471728.0,7.8,123.41953355105261,587.0,3839
ONE_THREE_LEFT,2,1760471729.0,7.8,1.784504144760395,587.0,3839
ONE_THREE_LEFT,2,1760471944.0,7.8,1.604315480853131,587.0,3839
ONE_THREE_LEFT,2,1760472312.0,7.8,1.6397087242942723,587.0,3839
ONE_THREE_LEFT,2,1760472378.0,7.8,5.330333804119613,587.0,3839
ONE_THREE_LEFT,2,1760472379.0,7.8,3.4376883262018856,587.0,3839
ONE_THREE_LEFT,2,1760472388.0,7.8,2.397660934189095,587.0,3839
ONE_THREE_LEFT,2,1760473380.0,7.8,2.7906882520914333,587.0,3839
