survey_utc,channel,center_hz,td_transform_uv2,device_psd_uv2
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,20.5,0.29971,1.10093
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,21.5,0.253269,1.06895
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,22.5,0.237541,0.972549
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,23.5,0.212523,0.901983
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,24.5,0.17811,0.846772
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,25.5,0.219747,0.832578
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,26.5,0.150818,0.80266
2025-10-17T16:17:18Z,ZERO_ONE_RIGHT,27.5,0.172878,0.738027
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,7.5,1.99237,8.96543
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,8.5,1.5831,8.05308
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,9.5,1.14471,7.44376
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,10.5,1.06429,6.67867
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,11.5,0.905484,5.49417
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,12.5,0.647446,3.92687
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,13.5,0.625255,3.22025
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,14.5,0.548714,2.81916
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,15.5,0.611506,2.42676
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,16.5,0.458118,2.21177
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,17.5,0.463671,2.16657
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,18.5,0.544072,2.07454
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,19.5,0.549034,2.00997
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,20.5,0.377101,1.92716
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,21.5,0.391535,1.88605
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,22.5,0.365876,1.71278
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,23.5,0.30802,1.52324
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,24.5,0.27258,1.37597
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,25.5,0.265543,1.28552
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,26.5,0.24714,1.19193
2025-10-17T16:17:18Z,ZERO_THREE_RIGHT,27.5,0.302285,1.20878
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,7.5,1.36537,5.60366
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,8.5,1.01962,4.80339
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,9.5,0.91317,4.28443
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,10.5,0.774383,3.82514
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,11.5,0.68405,3.28488
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,12.5,0.465844,2.4234
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,13.5,0.44845,2.10609
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,14.5,0.442239,2.04326
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,15.5,0.436284,1.83072
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,16.5,0.37582,1.61226
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,17.5,0.35893,1.59228
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,18.5,0.398856,1.53287
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,19.5,0.3299,1.49403
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,20.5,0.307061,1.51286
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,21.5,0.394468,1.58445
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,22.5,0.33826,1.47773
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,23.5,0.274616,1.33005
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,24.5,0.282767,1.18236
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,25.5,0.294031,1.07879
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,26.5,0.193771,1.02404
2025-10-17T16:17:18Z,ZERO_TWO_RIGHT,27.5,0.181711,0.992983
2025-10-19T00:19:07Z,ONE_THREE_LEFT,7.5,1.11114,6.40348
2025-10-19T00:19:07Z,ONE_THREE_LEFT,8.5,1.28505,5.82029
2025-10-19T00:19:07Z,ONE_THREE_LEFT,9.5,1.05549,4.94077
2025-10-19T00:19:07Z,ONE_THREE_LEFT,10.5,0.97704,4.35981
2025-10-19T00:19:07Z,ONE_THREE_LEFT,11.5,1.01123,4.1911
2025-10-19T00:19:07Z,ONE_THREE_LEFT,12.5,0.699891,3.71734
2025-10-19T00:19:07Z,ONE_THREE_LEFT,13.5,0.646877,3.2153
2025-10-19T00:19:07Z,ONE_THREE_LEFT,14.5,0.52178,2.82922
2025-10-19T00:19:07Z,ONE_THREE_LEFT,15.5,0.523021,2.54226
2025-10-19T00:19:07Z,ONE_THREE_LEFT,16.5,0.427919,2.34899
2025-10-19T00:19:07Z,ONE_THREE_LEFT,17.5,0.466893,2.28207
2025-10-19T00:19:07Z,ONE_THREE_LEFT,18.5,0.461089,2.10259
2025-10-19T00:19:07Z,ONE_THREE_LEFT,19.5,0.461748,2.01288
2025-10-19T00:19:07Z,ONE_THREE_LEFT,20.5,0.471003,2.01288
2025-10-19T00:19:07Z,ONE_THREE_LEFT,21.5,0.392015,2.15401
2025-10-19T00:19:07Z,ONE_THREE_LEFT,22.5,0.388139,2.31687
2025-10-19T00:19:07Z,ONE_THREE_LEFT,23.5,0.531163,2.65475
2025-10-19T00:19:07Z,ONE_THREE_LEFT,24.5,0.537626,2.92343
2025-10-19T00:19:07Z,ONE_THREE_LEFT,25.5,0.589796,2.99489
2025-10-19T00:19:07Z,ONE_THREE_LEFT,26.5,0.530289,2.79092
2025-10-19T00:19:07Z,ONE_THREE_LEFT,27.5,0.579017,2.51103
2025-10-19T00:19:07Z,ONE_TWO_LEFT,7.5,0.563584,2.83086
2025-10-19T00:19:07Z,ONE_TWO_LEFT,8.5,0.431188,2.26964
2025-10-19T00:19:07Z,ONE_TWO_LEFT,9.5,0.381537,2.01689
2025-10-19T00:19:07Z,ONE_TWO_LEFT,10.5,0.371798,1.90664
2025-10-19T00:19:07Z,ONE_TWO_LEFT,11.5,0.406015,1.86609
2025-10-19T00:19:07Z,ONE_TWO_LEFT,12.5,0.355076,1.73938
2025-10-19T00:19:07Z,ONE_TWO_LEFT,13.5,0.311576,1.60838
2025-10-19T00:19:07Z,ONE_TWO_LEFT,14.5,0.314447,1.41281
2025-10-19T00:19:07Z,ONE_TWO_LEFT,15.5,0.30574,1.28181
2025-10-19T00:19:07Z,ONE_TWO_LEFT,16.5,0.270633,1.15939
2025-10-19T00:19:07Z,ONE_TWO_LEFT,17.5,0.249282,1.11376
2025-10-19T00:19:07Z,ONE_TWO_LEFT,18.5,0.230727,1.05186
2025-10-19T00:19:07Z,ONE_TWO_LEFT,19.5,0.163038,1.08637
2025-10-19T00:19:07Z,ONE_TWO_LEFT,20.5,0.172148,1.13913
2025-10-19T00:19:07Z,ONE_TWO_LEFT,21.5,0.172585,1.32265
2025-10-19T00:19:07Z,ONE_TWO_LEFT,22.5,0.230053,1.51555
2025-10-19T00:19:07Z,ONE_TWO_LEFT,23.5,0.31175,1.8187
2025-10-19T00:19:07Z,ONE_TWO_LEFT,24.5,0.349694,1.95746
2025-10-19T00:19:07Z,ONE_TWO_LEFT,25.5,0.375623,1.97629
2025-10-19T00:19:07Z,ONE_TWO_LEFT,26.5,0.326587,1.84159
2025-10-19T00:19:07Z,ONE_TWO_LEFT,27.5,0.323712,1.69431
2025-10-19T00:19:07Z,TWO_THREE_LEFT,7.5,0.800862,3.85509
2025-10-19T00:19:07Z,TWO_THREE_LEFT,8.5,0.704921,3.47068
2025-10-19T00:19:07Z,TWO_THREE_LEFT,9.5,0.691559,2.82653
2025-10-19T00:19:07Z,TWO_THREE_LEFT,10.5,0.630388,2.50921
2025-10-19T00:19:07Z,TWO_THREE_LEFT,11.5,0.439625,2.3076
2025-10-19T00:19:07Z,TWO_THREE_LEFT,12.5,0.330174,1.94862
2025-10-19T00:19:07Z,TWO_THREE_LEFT,13.5,0.317016,1.68004
2025-10-19T00:19:07Z,TWO_THREE_LEFT,14.5,0.299657,1.47842
2025-10-19T00:19:07Z,TWO_THREE_LEFT,15.5,0.252242,1.33115
2025-10-19T00:19:07Z,TWO_THREE_LEFT,16.5,0.28716,1.26697
2025-10-19T00:19:07Z,TWO_THREE_LEFT,17.5,0.28225,1.21619
2025-10-19T00:19:07Z,TWO_THREE_LEFT,18.5,0.179052,1.11262
2025-10-19T00:19:07Z,TWO_THREE_LEFT,19.5,0.187678,1.01969
2025-10-19T00:19:07Z,TWO_THREE_LEFT,20.5,0.200752,0.921136
2025-10-19T00:19:07Z,TWO_THREE_LEFT,21.5,0.180161,0.865925
2025-10-19T00:19:07Z,TWO_THREE_LEFT,22.5,0.186997,0.792687
2025-10-19T00:19:07Z,TWO_THREE_LEFT,23.5,0.207647,0.748576
2025-10-19T00:19:07Z,TWO_THREE_LEFT,24.5,0.178782,0.735156
2025-10-19T00:19:07Z,TWO_THREE_LEFT,25.5,0.206028,0.788081
2025-10-19T00:19:07Z,TWO_THREE_LEFT,26.5,0.190914,0.828729
2025-10-19T00:19:07Z,TWO_THREE_LEFT,27.5,0.185428,0.803418
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,7.5,1.59109,5.68421
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,8.5,1.08585,4.59898
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,9.5,0.753919,3.72259
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,10.5,0.507555,3.09085
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,11.5,0.414485,2.80859
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,12.5,0.45129,2.61532
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,13.5,0.387286,2.37815
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,14.5,0.442725,2.2838
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,15.5,0.469119,2.05406
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,16.5,0.376792,1.83011
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,17.5,0.398486,1.80839
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,18.5,0.464463,1.79014
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,19.5,0.381573,1.57829
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,20.5,0.345151,1.4847
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,21.5,0.305045,1.39426
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,22.5,0.292107,1.29547
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,23.5,0.328019,1.27781
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,24.5,0.336135,1.32859
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,25.5,0.335806,1.34625
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,26.5,0.381288,1.3631
2025-10-19T00:19:07Z,ZERO_ONE_LEFT,27.5,0.342122,1.27836
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,7.5,2.91525,15.2038
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,8.5,2.68359,13.0643
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,9.5,2.20697,10.5896
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,10.5,1.91629,8.85092
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,11.5,1.60228,8.21814
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,12.5,1.30936,7.47219
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,13.5,1.23509,6.61059
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,14.5,1.07313,6.02095
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,15.5,0.984706,5.43185
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,16.5,0.962327,4.92632
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,17.5,0.834263,4.42202
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,18.5,0.927099,3.9875
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,19.5,0.824805,3.4739
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,20.5,0.587618,3.18095
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,21.5,0.498871,3.06902
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,22.5,0.706712,3.12385
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,23.5,0.705605,3.23578
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,24.5,0.820739,3.31487
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,25.5,0.763418,3.1439
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,26.5,0.677418,2.90196
2025-10-19T00:19:07Z,ZERO_THREE_LEFT,27.5,0.597808,2.64921
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,7.5,1.82664,10.5837
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,8.5,1.96998,8.17778
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,9.5,1.38316,6.53105
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,10.5,1.28884,5.48451
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,11.5,1.09938,4.93802
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,12.5,0.896534,4.53955
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,13.5,0.85168,4.02595
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,14.5,0.763108,3.66072
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,15.5,0.802448,3.23378
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,16.5,0.651951,2.81555
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,17.5,0.674407,2.64053
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,18.5,0.58921,2.52169
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,19.5,0.51604,2.25921
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,20.5,0.390002,2.16718
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,21.5,0.411625,2.19122
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,22.5,0.407915,2.19122
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,23.5,0.441241,2.19122
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,24.5,0.527964,2.19122
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,25.5,0.513998,2.05247
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,26.5,0.416831,1.83993
2025-10-19T00:19:07Z,ZERO_TWO_LEFT,27.5,0.351513,1.69306
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,7.5,0.970315,4.62752
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,8.5,0.925139,4.09356
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,9.5,0.782847,3.84026
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,10.5,0.734936,3.53589
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,11.5,0.660927,3.34488
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,12.5,0.627206,3.16592
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,13.5,0.545492,2.77937
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,14.5,0.358454,2.34555
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,15.5,0.31627,1.92533
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,16.5,0.300267,1.59466
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,17.5,0.27487,1.3534
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,18.5,0.245236,1.20106
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,19.5,0.214431,1.02692
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,20.5,0.183028,0.965025
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,21.5,0.218693,0.905207
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,22.5,0.202137,0.790384
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,23.5,0.198316,0.72575
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,24.5,0.166198,0.690466
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,25.5,0.149477,0.637541
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,26.5,0.18336,0.598811
2025-10-19T00:20:16Z,ONE_THREE_RIGHT,27.5,0.165856,0.611087
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,7.5,0.410359,2.10157
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,8.5,0.361877,1.77824
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,9.5,0.339985,1.63137
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,10.5,0.323159,1.55142
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,11.5,0.268876,1.37309
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,12.5,0.244104,1.23082
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,13.5,0.25594,1.13788
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,14.5,0.223445,0.990201
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,15.5,0.181021,0.856712
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,16.5,0.181847,0.8015
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,17.5,0.193122,0.753182
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,18.5,0.171818,0.67074
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,19.5,0.122807,0.588297
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,20.5,0.111061,0.49166
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,21.5,0.0940568,0.435672
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,22.5,0.100883,0.446971
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,23.5,0.103655,0.467675
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,24.5,0.0981623,0.477814
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,25.5,0.128389,0.498518
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,26.5,0.137711,0.530521
2025-10-19T00:20:16Z,ONE_TWO_RIGHT,27.5,0.149178,0.554506
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,7.5,0.768412,3.41634
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,8.5,0.640499,2.81456
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,9.5,0.519385,2.46069
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,10.5,0.387418,2.04657
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,11.5,0.339973,1.8426
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,12.5,0.321216,1.80205
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,13.5,0.328948,1.76436
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,14.5,0.310419,1.62966
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,15.5,0.270021,1.40202
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,16.5,0.179362,1.2297
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,17.5,0.256798,1.07735
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,18.5,0.197717,0.898063
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,19.5,0.156307,0.75469
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,20.5,0.179665,0.728235
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,21.5,0.139611,0.687587
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,22.5,0.121415,0.622953
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,23.5,0.11921,0.634662
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,24.5,0.144214,0.646371
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,25.5,0.109731,0.634095
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,26.5,0.114845,0.598811
2025-10-19T00:20:16Z,TWO_THREE_RIGHT,27.5,0.147183,0.576946
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,7.5,0.724629,3.49732
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,8.5,0.523865,2.83637
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,9.5,0.514962,2.51958
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,10.5,0.407967,2.23815
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,11.5,0.420465,2.03868
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,12.5,0.437755,1.93356
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,13.5,0.401564,1.8194
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,14.5,0.368641,1.6537
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,15.5,0.411132,1.49264
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,16.5,0.374637,1.38592
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,17.5,0.34576,1.24814
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,18.5,0.314086,1.14178
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,19.5,0.240426,0.986481
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,20.5,0.191787,0.862462
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,21.5,0.136154,0.789224
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,22.5,0.140012,0.734012
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,23.5,0.13855,0.747432
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,24.5,0.145266,0.773886
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,25.5,0.173883,0.760852
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,26.5,0.174351,0.747818
2025-10-19T00:20:16Z,ZERO_ONE_RIGHT,27.5,0.163704,0.747818
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,7.5,1.68298,7.10413
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,8.5,1.25458,5.96203
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,9.5,1.01053,5.41091
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,10.5,0.897633,4.44669
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,11.5,0.785566,3.79179
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,12.5,0.750762,3.38949
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,13.5,0.534074,2.94437
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,14.5,0.475959,2.54012
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,15.5,0.476574,2.26403
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,16.5,0.413634,1.90506
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,17.5,0.361693,1.70558
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,18.5,0.343978,1.53777
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,19.5,0.356039,1.35943
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,20.5,0.260054,1.237
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,21.5,0.271118,1.17052
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,22.5,0.274089,1.0638
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,23.5,0.274097,1.08007
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,24.5,0.263848,1.06551
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,25.5,0.239772,1.03559
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,26.5,0.234256,1.02024
2025-10-19T00:20:16Z,ZERO_THREE_RIGHT,27.5,0.22851,1.00453
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,7.5,1.00492,5.22873
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,8.5,0.875211,4.264
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,9.5,0.920788,3.50165
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,10.5,0.672383,2.88029
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,11.5,0.515772,2.50208
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,12.5,0.500404,2.23341
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,13.5,0.425117,2.12316
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,14.5,0.399398,2.06033
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,15.5,0.415708,1.90952
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,16.5,0.375102,1.69106
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,17.5,0.335996,1.55636
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,18.5,0.278516,1.42536
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,19.5,0.306089,1.29865
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,20.5,0.28732,1.14631
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,21.5,0.255933,1.14631
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,22.5,0.25845,1.14631
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,23.5,0.253028,1.13004
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,24.5,0.25691,1.13004
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,25.5,0.259219,1.1446
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,26.5,0.26634,1.0827
2025-10-19T00:20:16Z,ZERO_TWO_RIGHT,27.5,0.238866,1.01853
2025-10-20T22:17:32Z,ONE_THREE_LEFT,7.5,1.4645,6.0709
2025-10-20T22:17:32Z,ONE_THREE_LEFT,8.5,1.06961,4.55044
2025-10-20T22:17:32Z,ONE_THREE_LEFT,9.5,0.95945,3.75016
2025-10-20T22:17:32Z,ONE_THREE_LEFT,10.5,0.793448,3.62224
2025-10-20T22:17:32Z,ONE_THREE_LEFT,11.5,0.783612,3.75362
2025-10-20T22:17:32Z,ONE_THREE_LEFT,12.5,0.737858,3.64316
2025-10-20T22:17:32Z,ONE_THREE_LEFT,13.5,0.709076,3.59633
2025-10-20T22:17:32Z,ONE_THREE_LEFT,14.5,0.644334,3.46241
2025-10-20T22:17:32Z,ONE_THREE_LEFT,15.5,0.492541,3.23229
2025-10-20T22:17:32Z,ONE_THREE_LEFT,16.5,0.460377,2.73886
2025-10-20T22:17:32Z,ONE_THREE_LEFT,17.5,0.459334,2.54559
2025-10-20T22:17:32Z,ONE_THREE_LEFT,18.5,0.491671,2.45813
2025-10-20T22:17:32Z,ONE_THREE_LEFT,19.5,0.43192,2.36219
2025-10-20T22:17:32Z,ONE_THREE_LEFT,20.5,0.451763,2.26095
2025-10-20T22:17:32Z,ONE_THREE_LEFT,21.5,0.449069,2.36219
2025-10-20T22:17:32Z,ONE_THREE_LEFT,22.5,0.527518,2.58241
2025-10-20T22:17:32Z,ONE_THREE_LEFT,23.5,0.566681,3.01707
2025-10-20T22:17:32Z,ONE_THREE_LEFT,24.5,0.563585,3.16515
2025-10-20T22:17:32Z,ONE_THREE_LEFT,25.5,0.586397,3.09543
2025-10-20T22:17:32Z,ONE_THREE_LEFT,26.5,0.533802,2.78165
2025-10-20T22:17:32Z,ONE_THREE_LEFT,27.5,0.440484,2.45976
2025-10-20T22:17:32Z,ONE_TWO_LEFT,7.5,0.744189,2.87997
